config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
clang-release,sqrt,min,524289,500000,random,before,0,58.4022,7.8423,5432412596779352430,146468
clang-release,sqrt,min,524289,500000,random,after,0,18.0367,7.62472,5432412596779352430,80868
clang-release,sqrt,min,524289,500000,random,after,1,15.1786,6.39201,5432412596779352430,80836
clang-release,sqrt,min,524289,500000,random,before,1,29.661,6.26314,5432412596779352430,146396
clang-release,sqrt,min,524289,500000,random,before,2,35.3664,6.36357,5432412596779352430,146388
clang-release,sqrt,min,524289,500000,random,after,2,18.3409,14.1077,5432412596779352430,80792
clang-release,sqrt,min,524289,500000,random,after,3,16.2228,7.29777,5432412596779352430,80824
clang-release,sqrt,min,524289,500000,random,before,3,30.441,6.35959,5432412596779352430,146296
clang-release,sqrt,min,524289,500000,random,before,4,30.2916,6.19054,5432412596779352430,146488
clang-release,sqrt,min,524289,500000,random,after,4,15.1688,6.31738,5432412596779352430,80808
clang-release,sqrt,min,524289,500000,random,after,5,15.2497,6.3101,5432412596779352430,80896
clang-release,sqrt,min,524289,500000,random,before,5,29.4382,6.9296,5432412596779352430,146400
clang-release,sqrt,min,524289,5000000,random,before,0,38.8437,49.2418,17049764280524147678,181576
clang-release,sqrt,min,524289,5000000,random,after,0,15.2363,37.0274,17049764280524147678,116188
clang-release,sqrt,min,524289,5000000,random,after,1,15.1874,38.1455,17049764280524147678,116136
clang-release,sqrt,min,524289,5000000,random,before,1,32.8468,54.9616,17049764280524147678,181612
clang-release,sqrt,min,524289,5000000,random,before,2,30.0309,42.2357,17049764280524147678,181608
clang-release,sqrt,min,524289,5000000,random,after,2,15.4118,40.8421,17049764280524147678,116164
clang-release,sqrt,min,524289,5000000,random,after,3,15.1946,38.8028,17049764280524147678,116192
clang-release,sqrt,min,524289,5000000,random,before,3,47.057,40.5561,17049764280524147678,181464
clang-release,sqrt,min,524289,5000000,random,before,4,30.4132,49.9625,17049764280524147678,181532
clang-release,sqrt,min,524289,5000000,random,after,4,15.6996,39.4067,17049764280524147678,116156
clang-release,sqrt,min,524289,5000000,random,after,5,16.1637,52.2754,17049764280524147678,116136
clang-release,sqrt,min,524289,5000000,random,before,5,31.9398,42.2747,17049764280524147678,181612
