config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-assert,sqrt,min,524289,5000000,random,after,3,17.5218,83.3331,17049764280524147678,116188
gcc-assert,sqrt,min,524289,5000000,random,before,3,52.0784,80.5483,17049764280524147678,181592
gcc-assert,sqrt,min,524289,5000000,random,before,4,36.7465,82.1342,17049764280524147678,181508
gcc-assert,sqrt,min,524289,5000000,random,after,4,18.8787,83.5381,17049764280524147678,116036
gcc-assert,sqrt,min,524289,5000000,random,after,5,17.8895,88.8335,17049764280524147678,116280
gcc-assert,sqrt,min,524289,5000000,random,before,5,39.0906,88.5188,17049764280524147678,181508
gcc-assert,sqrt,sum,524289,500000,random,before,0,38.0325,9.20278,12014905189528964679,146372
gcc-assert,sqrt,sum,524289,500000,random,after,0,18.5208,9.48535,12014905189528964679,80864
gcc-assert,sqrt,sum,524289,500000,random,after,1,16.6006,9.13834,12014905189528964679,80840
gcc-assert,sqrt,sum,524289,500000,random,before,1,32.2834,6.9654,12014905189528964679,146368
gcc-assert,sqrt,sum,524289,500000,random,before,2,30.0828,5.83139,12014905189528964679,146472
gcc-assert,sqrt,sum,524289,500000,random,after,2,14.8031,5.98573,12014905189528964679,80856
gcc-assert,sqrt,sum,524289,500000,random,after,3,16.1463,6.13872,12014905189528964679,80824
gcc-assert,sqrt,sum,524289,500000,random,before,3,29.5473,5.97528,12014905189528964679,146464
gcc-assert,sqrt,sum,524289,500000,random,before,4,28.8858,6.2266,12014905189528964679,146464
