config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
clang-release,dst,sum,500000,500000,random,before,5,25.1496,5.081,17032039528712304763,89180
clang-release,dst,affine,500000,500000,random,before,0,58.8833,7.574,11025557265200150944,175064
clang-release,dst,affine,500000,500000,random,after,0,40.4551,8.08622,11025557265200150944,167304
clang-release,dst,affine,500000,500000,random,after,1,42.2651,9.77983,11025557265200150944,167380
clang-release,dst,affine,500000,500000,random,before,1,43.8077,8.69843,11025557265200150944,175064
clang-release,dst,affine,500000,500000,random,before,2,43.1852,8.68412,11025557265200150944,175128
clang-release,dst,affine,500000,500000,random,after,2,41.801,9.25285,11025557265200150944,167240
clang-release,dst,affine,500000,500000,random,after,3,45.1967,8.86231,11025557265200150944,167312
clang-release,dst,affine,500000,500000,random,before,3,43.5319,9.36354,11025557265200150944,175100
clang-release,dst,affine,500000,500000,random,before,4,46.0919,8.96832,11025557265200150944,175076
clang-release,dst,affine,500000,500000,random,after,4,43.0729,8.97771,11025557265200150944,167252
clang-release,dst,affine,500000,500000,random,after,5,40.333,9.14673,11025557265200150944,167320
clang-release,dst,affine,500000,500000,random,before,5,44.91,8.89048,11025557265200150944,175072
clang-release,dst,matrix,500000,500000,random,before,0,163.225,15.5186,12536137626927728898,339148
clang-release,dst,matrix,500000,500000,random,after,0,144.062,13.8966,12536137626927728898,323428
clang-release,dst,matrix,500000,500000,random,after,1,121.607,14.3385,12536137626927728898,323472
clang-release,dst,matrix,500000,500000,random,before,1,130.796,17.7036,12536137626927728898,339048
clang-release,dst,matrix,500000,500000,random,before,2,129.788,14.0459,12536137626927728898,339148
clang-release,dst,matrix,500000,500000,random,after,2,124.142,16.094,12536137626927728898,323432
clang-release,dst,matrix,500000,500000,random,after,3,122.228,16.4602,12536137626927728898,323552
clang-release,dst,matrix,500000,500000,random,before,3,128.438,15.9867,12536137626927728898,339140
clang-release,dst,matrix,500000,500000,random,before,4,134.46,16.0099,12536137626927728898,339128
clang-release,dst,matrix,500000,500000,random,after,4,134.697,17.4006,12536137626927728898,323432
clang-release,dst,matrix,500000,500000,random,after,5,130.301,16.0675,12536137626927728898,323388
clang-release,dst,matrix,500000,500000,random,before,5,135.346,17.9143,12536137626927728898,339208
clang-release,dst,min,524289,500000,random,before,0,30.7822,6.83547,5432412596779352430,97160
clang-release,dst,min,524289,500000,random,after,0,29.2431,6.13296,5432412596779352430,93212
clang-release,dst,min,524289,500000,random,after,1,29.8725,6.28277,5432412596779352430,93300
clang-release,dst,min,524289,500000,random,before,1,29.5982,5.95789,5432412596779352430,97128
clang-release,dst,min,524289,500000,random,before,2,29.2195,5.81301,5432412596779352430,97172
clang-release,dst,min,524289,500000,random,after,2,28.6429,6.42174,5432412596779352430,93144
clang-release,dst,min,524289,500000,random,after,3,31.2707,7.84934,5432412596779352430,93260
clang-release,dst,min,524289,500000,random,before,3,31.6427,7.65083,5432412596779352430,97224
clang-release,dst,min,524289,500000,random,before,4,32.2539,7.53143,5432412596779352430,97024
clang-release,dst,min,524289,500000,random,after,4,31.9472,7.03302,5432412596779352430,93212
clang-release,dst,min,524289,500000,random,after,5,30.5486,6.72399,5432412596779352430,93260
clang-release,dst,min,524289,500000,random,before,5,29.6602,6.2372,5432412596779352430,97132
clang-release,dst,sum,524289,500000,random,before,0,28.4596,6.18952,12014905189528964679,97160
clang-release,dst,sum,524289,500000,random,after,0,28.8291,5.51355,12014905189528964679,93208
clang-release,dst,sum,524289,500000,random,after,1,28.9969,5.63459,12014905189528964679,93180
clang-release,dst,sum,524289,500000,random,before,1,28.2914,5.60433,12014905189528964679,97164
clang-release,dst,sum,524289,500000,random,before,2,28.4984,5.3738,12014905189528964679,97124
clang-release,dst,sum,524289,500000,random,after,2,27.6413,5.89193,12014905189528964679,93304
clang-release,dst,sum,524289,500000,random,after,3,35.6426,7.89008,12014905189528964679,93244
clang-release,dst,sum,524289,500000,random,before,3,31.0939,7.8955,12014905189528964679,97032
clang-release,dst,sum,524289,500000,random,before,4,31.1047,6.90833,12014905189528964679,97208
clang-release,dst,sum,524289,500000,random,after,4,30.5133,6.95803,12014905189528964679,93204
clang-release,dst,sum,524289,500000,random,after,5,29.7146,6.23992,12014905189528964679,93180
clang-release,dst,sum,524289,500000,random,before,5,29.9472,6.29821,12014905189528964679,97832
clang-release,dst,affine,524289,500000,random,before,0,46.8388,9.65942,11860631975963514010,191476
clang-release,dst,affine,524289,500000,random,after,0,45.3604,9.11904,11860631975963514010,183272
clang-release,dst,affine,524289,500000,random,after,1,47.0781,9.73688,11860631975963514010,183264
clang-release,dst,affine,524289,500000,random,before,1,52.5686,10.2026,11860631975963514010,191352
clang-release,dst,affine,524289,500000,random,before,2,55.2517,10.6854,11860631975963514010,191636
clang-release,dst,affine,524289,500000,random,after,2,51.0525,10.167,11860631975963514010,183196
clang-release,dst,affine,524289,500000,random,after,3,52.0128,10.9363,11860631975963514010,183196
clang-release,dst,affine,524289,500000,random,before,3,92.5664,10.0572,11860631975963514010,191384
clang-release,dst,affine,524289,500000,random,before,4,50.4712,9.08996,11860631975963514010,191516
clang-release,dst,affine,524289,500000,random,after,4,45.9815,9.17723,11860631975963514010,183212
clang-release,dst,affine,524289,500000,random,after,5,45.5935,10.1209,11860631975963514010,183216
clang-release,dst,affine,524289,500000,random,before,5,48.5352,9.91403,11860631975963514010,191524
clang-release,dst,matrix,524289,500000,random,before,0,173.942,14.7259,16028233840536679478,371712
clang-release,dst,matrix,524289,500000,random,after,0,124.421,12.9929,16028233840536679478,355144
clang-release,dst,matrix,524289,500000,random,after,1,131.386,16.221,16028233840536679478,355360
clang-release,dst,matrix,524289,500000,random,before,1,139.219,14.5042,16028233840536679478,371628
clang-release,dst,matrix,524289,500000,random,before,2,144.79,18.4544,16028233840536679478,371652
clang-release,dst,matrix,524289,500000,random,after,2,139.741,17.7116,16028233840536679478,355244
clang-release,dst,matrix,524289,500000,random,after,3,138.592,20.7071,16028233840536679478,355232
clang-release,dst,matrix,524289,500000,random,before,3,147.185,16.17,16028233840536679478,371648
clang-release,dst,matrix,524289,500000,random,before,4,130.138,13.8277,16028233840536679478,371616
clang-release,dst,matrix,524289,500000,random,after,4,153.359,14.0893,16028233840536679478,355328
clang-release,dst,matrix,524289,500000,random,after,5,130.224,14.8683,16028233840536679478,355232
clang-release,dst,matrix,524289,500000,random,before,5,140.587,16.4073,16028233840536679478,371712
gcc-assert,dst,min,500000,500000,random,before,0,28.6739,7.64052,14290619282437651446,89148
gcc-assert,dst,min,500000,500000,random,after,0,27.5532,10.3662,14290619282437651446,85284
gcc-assert,dst,min,500000,500000,random,after,1,32.0742,9.39696,14290619282437651446,85200
gcc-assert,dst,min,500000,500000,random,before,1,31.8423,9.21707,14290619282437651446,89188
gcc-assert,dst,min,500000,500000,random,before,2,29.1125,9.74775,14290619282437651446,89148
gcc-assert,dst,min,500000,500000,random,after,2,27.6287,8.69503,14290619282437651446,85296
gcc-assert,dst,min,500000,500000,random,after,3,27.6195,10.6568,14290619282437651446,85200
gcc-assert,dst,min,500000,500000,random,before,3,29.4788,8.77237,14290619282437651446,89144
gcc-assert,dst,min,500000,500000,random,before,4,29.9254,9.059,14290619282437651446,89172
gcc-assert,dst,min,500000,500000,random,after,4,27.2796,8.79334,14290619282437651446,85236
gcc-assert,dst,min,500000,500000,random,after,5,27.6939,9.39085,14290619282437651446,85268
gcc-assert,dst,min,500000,500000,random,before,5,30.8419,8.93998,14290619282437651446,89184
gcc-assert,dst,affine,500000,500000,random,before,0,50.7303,12.3653,11025557265200150944,175012
gcc-assert,dst,affine,500000,500000,random,after,0,45.6002,12.4882,11025557265200150944,167340
gcc-assert,dst,affine,500000,500000,random,after,1,45.268,12.4971,11025557265200150944,167284
gcc-assert,dst,affine,500000,500000,random,before,1,50.1062,11.2148,11025557265200150944,175184
gcc-assert,dst,affine,500000,500000,random,before,2,79.3919,12.8736,11025557265200150944,175108
gcc-assert,dst,affine,500000,500000,random,after,2,45.3524,12.763,11025557265200150944,167232
gcc-assert,dst,affine,500000,500000,random,after,3,43.7462,11.3134,11025557265200150944,167388
gcc-assert,dst,affine,500000,500000,random,before,3,43.0246,10.5742,11025557265200150944,175184
gcc-assert,dst,affine,500000,500000,random,before,4,42.2962,10.6225,11025557265200150944,175020
gcc-assert,dst,affine,500000,500000,random,after,4,41.7283,10.9525,11025557265200150944,167228
gcc-assert,dst,affine,500000,500000,random,after,5,41.2207,11.4985,11025557265200150944,167324
gcc-assert,dst,affine,500000,500000,random,before,5,42.5657,10.9913,11025557265200150944,175184
gcc-assert,dst,min,524289,500000,random,before,0,31.3768,7.98734,5432412596779352430,97176
gcc-assert,dst,min,524289,500000,random,after,0,28.3735,8.40467,5432412596779352430,93276
gcc-assert,dst,min,524289,500000,random,after,1,27.2057,7.66788,5432412596779352430,93204
gcc-assert,dst,min,524289,500000,random,before,1,29.9101,7.28866,5432412596779352430,97132
gcc-assert,dst,min,524289,500000,random,before,2,29.9415,7.24967,5432412596779352430,97180
gcc-assert,dst,min,524289,500000,random,after,2,27.5746,7.67336,5432412596779352430,93188
gcc-assert,dst,min,524289,500000,random,after,3,28.3065,7.59515,5432412596779352430,93256
gcc-assert,dst,min,524289,500000,random,before,3,31.4071,9.1893,5432412596779352430,97168
gcc-assert,dst,min,524289,500000,random,before,4,30.9863,7.94238,5432412596779352430,97180
gcc-assert,dst,min,524289,500000,random,after,4,29.1056,8.70215,5432412596779352430,93224
gcc-assert,dst,min,524289,500000,random,after,5,28.4415,8.53873,5432412596779352430,93276
gcc-assert,dst,min,524289,500000,random,before,5,29.9066,7.78226,5432412596779352430,97072
gcc-assert,dst,affine,524289,500000,random,before,0,50.5712,10.9693,11860631975963514010,191508
gcc-assert,dst,affine,524289,500000,random,after,0,44.4605,10.949,11860631975963514010,183232
gcc-assert,dst,affine,524289,500000,random,after,1,44.5508,11.2703,11860631975963514010,183360
gcc-assert,dst,affine,524289,500000,random,before,1,47.6228,10.7005,11860631975963514010,191524
gcc-assert,dst,affine,524289,500000,random,before,2,46.0206,11.5714,11860631975963514010,191428
gcc-assert,dst,affine,524289,500000,random,after,2,44.4315,11.0229,11860631975963514010,183192
gcc-assert,dst,affine,524289,500000,random,after,3,44.1284,10.9745,11860631975963514010,183276
gcc-assert,dst,affine,524289,500000,random,before,3,52.0955,10.7117,11860631975963514010,191528
gcc-assert,dst,affine,524289,500000,random,before,4,47.732,10.5651,11860631975963514010,191528
gcc-assert,dst,affine,524289,500000,random,after,4,53.9434,12.8841,11860631975963514010,183176
gcc-assert,dst,affine,524289,500000,random,after,5,52.3146,13.7935,11860631975963514010,183260
gcc-assert,dst,affine,524289,500000,random,before,5,61.4044,14.6688,11860631975963514010,191540
